Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating
"2024-07-26 2:27:00",02:27:00,CNR1484307441,Success,CID493067,Auto,Marathahalli,Shantinagar,175,35,NULL,NULL,No,NULL,215,UPI,7,3.6,3.6
"2024-07-21 2:10:00",02:10:00,CNR9277142583,"Canceled by Driver",CID829006,Bike,"Sahakar Nagar","Sarjapur Road",NULL,NULL,NULL,"Customer related issue",NULL,NULL,979,NULL,0,NULL,NULL
"2024-07-30 22:36:00",22:36:00,CNR5564251558,"Canceled by Customer",CID620539,Mini,"Bannerghatta Road","Langford Town",NULL,NULL,"Change of plans",NULL,NULL,NULL,345,NULL,0,NULL,NULL
"2024-07-14 1:26:00",01:26:00,CNR6358418895,Success,CID447872,Bike,Jayanagar,"Bannerghatta Road",301,115,NULL,NULL,No,NULL,286,Cash,21,4.7,4.8
"2024-07-01 17:22:00",17:22:00,CNR1681299198,Success,CID883581,"Prime SUV","Magadi Road",Varthur,175,30,NULL,NULL,No,NULL,294,UPI,5,4.6,3.8
"2024-07-03 4:57:00",04:57:00,CNR4480393287,Success,CID747113,eBike,"Rajarajeshwari Nagar",Hennur,273,65,NULL,NULL,No,NULL,385,Cash,9,4.9,3.2
"2024-07-24 17:07:00",17:07:00,CNR1469818118,Success,CID298222,eBike,Chickpet,"HSR Layout",245,60,NULL,NULL,No,NULL,473,Cash,5,3.8,4.5
"2024-07-11 4:49:00",04:49:00,CNR3953130928,Success,CID858455,eBike,"Frazer Town","Frazer Town",294,120,NULL,NULL,No,NULL,337,UPI,49,4.1,3.8
"2024-07-12 17:52:00",17:52:00,CNR3882932150,Success,CID889897,Auto,Nagarbhavi,Hennur,182,145,NULL,NULL,No,NULL,354,Cash,13,4.5,4.2
"2024-07-16 5:58:00",05:58:00,CNR9823468072,Success,CID385247,"Prime SUV","Mysore Road","MG Road",42,45,NULL,NULL,No,NULL,320,UPI,47,3.5,4
"2024-07-17 0:31:00",00:31:00,CNR7902530734,"Canceled by Driver",CID404267,"Prime Sedan","Langford Town",Banashankari,NULL,NULL,NULL,"More than permitted people in there",NULL,NULL,235,NULL,0,NULL,NULL
"2024-07-23 18:17:00",18:17:00,CNR1280453874,Success,CID279491,"Prime Sedan",Hebbal,"Richmond Town",273,130,NULL,NULL,No,NULL,182,Cash,20,3.5,3.9
"2024-07-01 17:03:00",17:03:00,CNR9690450095,Success,CID410410,Mini,Padmanabhanagar,Peenya,175,75,NULL,NULL,No,NULL,283,Cash,49,4.5,4.8
"2024-07-02 21:22:00",21:22:00,CNR5802793674,"Canceled by Driver",CID165642,"Prime Plus",Vijayanagar,"Bannerghatta Road",NULL,NULL,NULL,"Customer related issue",NULL,NULL,167,NULL,0,NULL,NULL
"2024-07-13 1:54:00",01:54:00,CNR2420588027,Success,CID865171,"Prime SUV",Shivajinagar,Basavanagudi,259,115,NULL,NULL,No,NULL,324,UPI,23,3.9,4.8
"2024-07-03 4:00:00",04:00:00,CNR2869955955,"Canceled by Customer",CID866166,"Prime Sedan",Banashankari,Vijayanagar,NULL,NULL,"Driver is not moving towards pickup location",NULL,NULL,NULL,220,NULL,0,NULL,NULL
"2024-07-14 13:02:00",13:02:00,CNR6646231312,Success,CID350807,"Prime Plus",Whitefield,Nagarbhavi,196,65,NULL,NULL,No,NULL,296,UPI,7,4.6,4.2
"2024-07-07 0:38:00",00:38:00,CNR7105393312,"Canceled by Customer",CID183424,Auto,Yeshwanthpur,Marathahalli,NULL,NULL,"Driver is not moving towards pickup location",NULL,NULL,NULL,219,NULL,0,NULL,NULL
"2024-07-14 0:37:00",00:37:00,CNR9866910970,Success,CID247281,"Prime Plus",Bellandur,Chickpet,280,25,NULL,NULL,No,NULL,463,Cash,49,4.6,3.5
"2024-07-17 5:25:00",05:25:00,CNR2931653259,"Canceled by Customer",CID428529,Mini,Basavanagudi,Hulimavu,NULL,NULL,"Driver is not moving towards pickup location",NULL,NULL,NULL,439,NULL,0,NULL,NULL
"2024-07-20 11:12:00",11:12:00,CNR3415664253,Success,CID451168,Bike,Yelahanka,Shantinagar,175,140,NULL,NULL,Yes,"Vehicle Breakdown",345,UPI,26,3.8,4.5
"2024-07-14 9:56:00",09:56:00,CNR5344837351,Success,CID432626,Mini,"Bannerghatta Road",Kadugodi,301,105,NULL,NULL,No,NULL,281,Cash,7,3.4,4.9
"2024-07-29 5:29:00",05:29:00,CNR1953400097,"Canceled by Driver",CID372871,"Prime SUV","Electronic City",Kengeri,NULL,NULL,NULL,"Customer was coughing/sick",NULL,NULL,328,NULL,0,NULL,NULL
"2024-07-28 6:26:00",06:26:00,CNR4446141792,"Canceled by Customer",CID219706,"Prime Sedan","Sahakar Nagar",Kammanahalli,NULL,NULL,"Driver is not moving towards pickup location",NULL,NULL,NULL,496,NULL,0,NULL,NULL
"2024-07-02 1:22:00",01:22:00,CNR6550623555,Success,CID203488,Mini,Jayanagar,Basavanagudi,91,25,NULL,NULL,No,NULL,322,Cash,37,3.3,4.4
"2024-07-05 7:26:00",07:26:00,CNR7462709539,Success,CID171370,"Prime SUV",Vijayanagar,Basavanagudi,49,115,NULL,NULL,No,NULL,765,UPI,21,4.1,3.7
"2024-07-13 15:03:00",15:03:00,CNR5956832394,Success,CID997841,Auto,Indiranagar,Vijayanagar,301,115,NULL,NULL,Yes,"Customer Demand",412,UPI,7,4.2,4.8
"2024-07-15 0:33:00",00:33:00,CNR3150485755,Success,CID127276,"Prime SUV",Varthur,Majestic,105,25,NULL,NULL,No,NULL,147,UPI,32,4,4.4
"2024-07-07 17:51:00",17:51:00,CNR7611280905,Success,CID203131,"Prime Sedan",Yelahanka,Ulsoor,280,145,NULL,NULL,No,NULL,290,UPI,12,4.2,4.8
"2024-07-23 9:20:00",09:20:00,CNR9053369356,"Canceled by Customer",CID675152,"Prime Plus",Kammanahalli,Shivajinagar,NULL,NULL,"AC is Not working",NULL,NULL,NULL,904,NULL,0,NULL,NULL
"2024-07-04 19:32:00",19:32:00,CNR3122446174,Success,CID561922,"Prime SUV",Kadugodi,Padmanabhanagar,168,35,NULL,NULL,No,NULL,420,UPI,41,4.4,3.4
"2024-07-24 6:43:00",06:43:00,CNR2418085943,Success,CID497162,"Prime Plus","BTM Layout","Langford Town",210,75,NULL,NULL,No,NULL,113,Cash,43,4.4,4.7
"2024-07-29 0:57:00",00:57:00,CNR3034367262,Success,CID974456,"Prime Sedan",Whitefield,"Cox Town",161,70,NULL,NULL,Yes,"Vehicle Breakdown",2175,Cash,24,4.6,3.6
"2024-07-25 2:37:00",02:37:00,CNR1279291740,"Driver Not Found",CID909585,Bike,"Ramamurthy Nagar",Hulimavu,NULL,NULL,NULL,NULL,NULL,NULL,141,NULL,0,NULL,NULL
"2024-07-22 1:16:00",01:16:00,CNR7676536262,Success,CID658709,"Prime SUV",Basavanagudi,"Frazer Town",126,125,NULL,NULL,No,NULL,631,UPI,28,4.7,4.4
"2024-07-30 15:02:00",15:02:00,CNR6095207879,Success,CID704270,Bike,Shantinagar,Nagarbhavi,63,75,NULL,NULL,No,NULL,383,UPI,42,3.9,4.9
"2024-07-10 2:23:00",02:23:00,CNR3949422235,"Driver Not Found",CID509400,Bike,Devanahalli,Indiranagar,NULL,NULL,NULL,NULL,NULL,NULL,117,NULL,0,NULL,NULL
"2024-07-22 7:05:00",07:05:00,CNR4615195155,"Canceled by Driver",CID380224,"Prime Plus",Chickpet,Jayanagar,NULL,NULL,NULL,"Customer was coughing/sick",NULL,NULL,408,NULL,0,NULL,NULL
"2024-07-07 1:32:00",01:32:00,CNR2734129698,Success,CID357578,eBike,Yeshwanthpur,"Richmond Town",154,65,NULL,NULL,No,NULL,360,Cash,11,4.3,3.4
"2024-07-02 5:50:00",05:50:00,CNR8125578165,"Canceled by Customer",CID715221,Auto,Hennur,Chamarajpet,NULL,NULL,"Driver asked to cancel",NULL,NULL,NULL,139,NULL,0,NULL,NULL
"2024-07-16 1:08:00",01:08:00,CNR9857477913,Success,CID935310,Bike,"Sarjapur Road","Sahakar Nagar",126,60,NULL,NULL,No,NULL,956,UPI,27,4.6,3.4
"2024-07-06 0:44:00",00:44:00,CNR1283856811,"Canceled by Driver",CID887563,Mini,Basavanagudi,Hulimavu,NULL,NULL,NULL,"Personal & Car related issue",NULL,NULL,238,NULL,0,NULL,NULL
"2024-07-12 8:24:00",08:24:00,CNR2166406737,"Driver Not Found",CID244507,"Prime SUV","Sahakar Nagar","BTM Layout",NULL,NULL,NULL,NULL,NULL,NULL,638,NULL,0,NULL,NULL
"2024-07-11 10:08:00",10:08:00,CNR6296464996,"Driver Not Found",CID110391,"Prime Sedan","Frazer Town",Marathahalli,NULL,NULL,NULL,NULL,NULL,NULL,535,NULL,0,NULL,NULL
"2024-07-20 1:26:00",01:26:00,CNR6749322055,"Canceled by Driver",CID479636,Auto,"Sarjapur Road",Bellandur,NULL,NULL,NULL,"Customer related issue",NULL,NULL,380,NULL,0,NULL,NULL
"2024-07-01 23:44:00",23:44:00,CNR6955467714,Success,CID467960,Bike,"Electronic City",Varthur,231,90,NULL,NULL,No,NULL,243,Cash,35,3.3,3
"2024-07-13 1:25:00",01:25:00,CNR8895101476,"Canceled by Driver",CID982479,Auto,"HSR Layout",Vijayanagar,NULL,NULL,NULL,"Personal & Car related issue",NULL,NULL,459,NULL,0,NULL,NULL
"2024-07-16 6:56:00",06:56:00,CNR2812160843,Success,CID120829,"Prime Plus",Majestic,Vijayanagar,133,110,NULL,NULL,No,NULL,246,Cash,39,3.4,3.2
"2024-07-13 22:06:00",22:06:00,CNR4940266864,Success,CID506411,Bike,"KR Puram",Kammanahalli,301,130,NULL,NULL,No,NULL,167,UPI,37,5,3
"2024-07-15 3:51:00",03:51:00,CNR3165249106,Success,CID118369,eBike,Marathahalli,Basavanagudi,301,145,NULL,NULL,No,NULL,986,Cash,44,4.2,3.7
"2024-07-23 12:01:00",12:01:00,CNR1673050458,"Driver Not Found",CID398299,Mini,Shivajinagar,"Ramamurthy Nagar",NULL,NULL,NULL,NULL,NULL,NULL,866,NULL,0,NULL,NULL
"2024-07-12 20:50:00",20:50:00,CNR2535731324,Success,CID802431,Auto,"Rajarajeshwari Nagar",Malleshwaram,210,40,NULL,NULL,No,NULL,486,Cash,18,4.1,4.7
"2024-07-26 14:10:00",14:10:00,CNR6650570625,"Canceled by Customer",CID991911,eBike,Malleshwaram,"MG Road",NULL,NULL,"AC is Not working",NULL,NULL,NULL,1512,NULL,0,NULL,NULL
"2024-07-29 21:19:00",21:19:00,CNR2075230132,Success,CID731898,"Prime SUV",Hebbal,Rajajinagar,238,85,NULL,NULL,No,NULL,1785,UPI,6,4.8,4.1
"2024-07-20 0:08:00",00:08:00,CNR6133888473,Success,CID164942,eBike,Peenya,Devanahalli,280,110,NULL,NULL,No,NULL,839,UPI,28,4.6,4.1
"2024-07-08 21:05:00",21:05:00,CNR6250232447,Success,CID728124,"Prime Plus",Hulimavu,"KR Puram",161,120,NULL,NULL,No,NULL,567,Cash,30,4.5,3.8
"2024-07-01 15:52:00",15:52:00,CNR5854350208,Success,CID683801,eBike,Chickpet,"RT Nagar",140,55,NULL,NULL,No,NULL,109,Cash,1,4,4.8
"2024-07-12 6:31:00",06:31:00,CNR9087982068,"Canceled by Driver",CID286243,"Prime Sedan",Basavanagudi,"Electronic City",NULL,NULL,NULL,"Customer related issue",NULL,NULL,863,NULL,0,NULL,NULL
"2024-07-24 6:07:00",06:07:00,CNR1871046125,Success,CID940412,"Prime SUV",Kengeri,"Sarjapur Road",189,90,NULL,NULL,No,NULL,215,Cash,47,3.8,3.7
"2024-07-21 12:57:00",12:57:00,CNR8994728622,Success,CID468369,Mini,Hennur,"MG Road",308,90,NULL,NULL,No,NULL,442,Cash,16,4,3.2
"2024-07-09 18:12:00",18:12:00,CNR7685159645,Success,CID167203,Mini,"Frazer Town",Hebbal,49,140,NULL,NULL,No,NULL,384,UPI,34,3,3.5
"2024-07-07 22:01:00",22:01:00,CNR3797724361,"Canceled by Customer",CID669336,Mini,"Sahakar Nagar",Peenya,NULL,NULL,"Change of plans",NULL,NULL,NULL,877,NULL,0,NULL,NULL
"2024-07-21 12:31:00",12:31:00,CNR8702102891,Success,CID614106,"Prime Sedan",Chickpet,Hebbal,259,75,NULL,NULL,No,NULL,285,UPI,3,4.1,4.5
"2024-07-01 18:32:00",18:32:00,CNR9271131611,Success,CID229327,Auto,"Tumkur Road","Magadi Road",126,130,NULL,NULL,No,NULL,450,UPI,13,4.9,4.5
"2024-07-22 23:31:00",23:31:00,CNR7768810074,Success,CID260819,"Prime Sedan",Majestic,Varthur,252,125,NULL,NULL,No,NULL,131,Cash,3,3.7,3.4
"2024-07-26 8:26:00",08:26:00,CNR6590611860,Success,CID405109,Auto,"Electronic City","Ramamurthy Nagar",140,125,NULL,NULL,No,NULL,436,Cash,4,4.5,4.2
"2024-07-06 0:07:00",00:07:00,CNR2108897005,Success,CID701633,eBike,Indiranagar,Shivajinagar,84,115,NULL,NULL,No,NULL,132,UPI,17,4.2,4.5
"2024-07-01 10:50:00",10:50:00,CNR2144090614,Success,CID738838,eBike,Nagarbhavi,Devanahalli,175,120,NULL,NULL,No,NULL,162,UPI,24,4.5,3.4
"2024-07-06 2:16:00",02:16:00,CNR7539085553,Success,CID374303,"Prime Plus",Rajajinagar,Peenya,70,110,NULL,NULL,No,NULL,230,Cash,41,3.8,4.1
"2024-07-10 2:10:00",02:10:00,CNR8830342131,"Canceled by Driver",CID297552,Bike,"JP Nagar","Ramamurthy Nagar",NULL,NULL,NULL,"More than permitted people in there",NULL,NULL,413,NULL,0,NULL,NULL
"2024-07-15 11:10:00",11:10:00,CNR3391905237,Success,CID847031,"Prime SUV",Rajajinagar,"HSR Layout",203,65,NULL,NULL,No,NULL,440,Cash,26,4.6,4.5
"2024-07-01 23:56:00",23:56:00,CNR6204691694,Success,CID756671,"Prime Plus","Bannerghatta Road",Kengeri,168,120,NULL,NULL,No,NULL,508,UPI,21,4.5,3.5
"2024-07-04 13:35:00",13:35:00,CNR5278641785,Success,CID592934,Mini,"Ramamurthy Nagar","BTM Layout",161,90,NULL,NULL,No,NULL,2801,UPI,9,3.9,3.5
"2024-07-27 10:21:00",10:21:00,CNR5814644864,Success,CID192349,"Prime SUV",Hennur,Whitefield,49,50,NULL,NULL,No,NULL,567,UPI,28,5,3.3
"2024-07-01 7:31:00",07:31:00,CNR2399135366,Success,CID294459,Bike,"Hosur Road","BTM Layout",182,90,NULL,NULL,No,NULL,1456,UPI,15,4.5,3.6
"2024-07-05 5:43:00",05:43:00,CNR5092523511,Success,CID415364,Auto,Yeshwanthpur,Rajajinagar,280,45,NULL,NULL,No,NULL,245,Cash,19,4.8,4.7
"2024-07-08 2:43:00",02:43:00,CNR4914463452,Success,CID323035,eBike,"Sahakar Nagar",Marathahalli,280,70,NULL,NULL,No,NULL,178,Cash,8,4.1,4.5
"2024-07-21 9:58:00",09:58:00,CNR8380447041,"Canceled by Driver",CID959510,"Prime Plus",Hebbal,Kengeri,NULL,NULL,NULL,"Customer was coughing/sick",NULL,NULL,1094,NULL,0,NULL,NULL
"2024-07-08 20:26:00",20:26:00,CNR4228661085,"Canceled by Customer",CID649632,Auto,Yeshwanthpur,Varthur,NULL,NULL,"Driver asked to cancel",NULL,NULL,NULL,312,NULL,0,NULL,NULL
"2024-07-07 6:16:00",06:16:00,CNR4620063752,"Driver Not Found",CID954850,"Prime SUV",Yeshwanthpur,Whitefield,NULL,NULL,NULL,NULL,NULL,NULL,422,NULL,0,NULL,NULL
"2024-07-02 10:16:00",10:16:00,CNR1812791057,"Canceled by Driver",CID530718,Mini,Majestic,"Richmond Town",NULL,NULL,NULL,"More than permitted people in there",NULL,NULL,158,NULL,0,NULL,NULL
"2024-07-29 21:55:00",21:55:00,CNR9784716815,Success,CID480205,Mini,"Rajarajeshwari Nagar",Basavanagudi,35,115,NULL,NULL,No,NULL,212,UPI,28,4.3,4.1
"2024-07-10 16:10:00",16:10:00,CNR4369438093,Success,CID698073,eBike,Devanahalli,"Sarjapur Road",203,145,NULL,NULL,No,NULL,790,"Credit Card",12,3.6,4.5
"2024-07-06 20:17:00",20:17:00,CNR6612394713,"Canceled by Customer",CID613540,Auto,"Sahakar Nagar",Majestic,NULL,NULL,"Driver asked to cancel",NULL,NULL,NULL,106,NULL,0,NULL,NULL
"2024-07-04 1:13:00",01:13:00,CNR1669929617,"Canceled by Driver",CID196150,Auto,"Mysore Road","HSR Layout",NULL,NULL,NULL,"Personal & Car related issue",NULL,NULL,321,NULL,0,NULL,NULL
"2024-07-22 23:54:00",23:54:00,CNR4273123959,Success,CID196561,Bike,"KR Puram",Hennur,210,35,NULL,NULL,No,NULL,2741,"Credit Card",45,3.4,5
"2024-07-18 9:26:00",09:26:00,CNR1696706830,Success,CID157778,Mini,"Bannerghatta Road",Kammanahalli,301,125,NULL,NULL,No,NULL,949,UPI,4,4.4,4.7
"2024-07-16 18:48:00",18:48:00,CNR4594362494,"Canceled by Customer",CID918517,Auto,"RT Nagar",Shivajinagar,NULL,NULL,"Driver asked to cancel",NULL,NULL,NULL,523,NULL,0,NULL,NULL
"2024-07-30 12:25:00",12:25:00,CNR9843628385,Success,CID555581,"Prime Plus",Nagarbhavi,Kengeri,182,130,NULL,NULL,No,NULL,130,UPI,11,3.6,3.6
"2024-07-18 22:32:00",22:32:00,CNR6250191663,Success,CID465376,eBike,Bellandur,Rajajinagar,252,35,NULL,NULL,No,NULL,364,UPI,4,4.6,4.2
"2024-07-16 5:53:00",05:53:00,CNR1552364263,Success,CID315790,"Prime SUV","KR Puram","Ramamurthy Nagar",203,135,NULL,NULL,No,NULL,584,UPI,26,3.1,4
"2024-07-06 12:26:00",12:26:00,CNR9004059185,"Canceled by Driver",CID480307,Bike,Koramangala,Rajajinagar,NULL,NULL,NULL,"Personal & Car related issue",NULL,NULL,281,NULL,0,NULL,NULL
"2024-07-16 0:37:00",00:37:00,CNR7652459866,Success,CID735958,"Prime Plus",Kadugodi,"Bannerghatta Road",196,90,NULL,NULL,No,NULL,309,UPI,10,4.9,3.5
"2024-07-05 20:27:00",20:27:00,CNR9230962984,Success,CID536893,"Prime Sedan",Rajajinagar,Shantinagar,112,130,NULL,NULL,No,NULL,2264,"Credit Card",23,4.4,4.5
"2024-07-15 14:26:00",14:26:00,CNR3419433369,"Canceled by Driver",CID103610,eBike,Bellandur,Vijayanagar,NULL,NULL,NULL,"Customer related issue",NULL,NULL,2654,NULL,0,NULL,NULL
"2024-07-30 23:17:00",23:17:00,CNR4147125358,Success,CID779532,Bike,"KR Puram",Kammanahalli,119,100,NULL,NULL,No,NULL,566,UPI,22,4.8,3.7
"2024-07-30 19:58:00",19:58:00,CNR6336546087,Success,CID766424,Mini,Nagarbhavi,"Electronic City",308,50,NULL,NULL,No,NULL,156,Cash,24,3.9,4
"2024-07-19 23:34:00",23:34:00,CNR4991690716,Success,CID357946,Mini,Shantinagar,Nagarbhavi,252,30,NULL,NULL,No,NULL,958,Cash,11,3.2,3.7
"2024-07-02 21:54:00",21:54:00,CNR1175053669,Success,CID345649,Bike,Devanahalli,"Tumkur Road",308,135,NULL,NULL,No,NULL,512,Cash,5,5,4.2
"2024-07-10 22:00:00",22:00:00,CNR1203596111,"Canceled by Driver",CID178328,"Prime Plus",Ulsoor,Bellandur,NULL,NULL,NULL,"Customer related issue",NULL,NULL,110,NULL,0,NULL,NULL
"2024-07-22 7:06:00",07:06:00,CNR2173118469,Success,CID716218,Mini,Vijayanagar,"Cox Town",287,25,NULL,NULL,No,NULL,1810,Cash,1,3.9,4.8
"2024-07-29 11:32:00",11:32:00,CNR3297012394,Success,CID636204,"Prime Plus",Marathahalli,Shantinagar,231,55,NULL,NULL,No,NULL,459,UPI,28,3.4,3.7
"2024-07-09 22:38:00",22:38:00,CNR2954017081,Success,CID764810,"Prime Plus",Shantinagar,"Rajarajeshwari Nagar",238,115,NULL,NULL,No,NULL,777,Cash,23,3.9,4.7
"2024-07-03 8:24:00",08:24:00,CNR9575770828,Success,CID297554,Auto,Hulimavu,"MG Road",112,100,NULL,NULL,No,NULL,346,UPI,12,3.3,3
"2024-07-22 10:17:00",10:17:00,CNR3889881340,"Canceled by Driver",CID117160,eBike,Varthur,"HSR Layout",NULL,NULL,NULL,"Personal & Car related issue",NULL,NULL,229,NULL,0,NULL,NULL
"2024-07-05 17:23:00",17:23:00,CNR9832810894,Success,CID287426,Mini,"Bannerghatta Road",Yelahanka,182,75,NULL,NULL,No,NULL,148,Cash,31,4.5,3.7
"2024-07-25 4:05:00",04:05:00,CNR6975045945,Success,CID934190,"Prime Sedan",Bellandur,Ulsoor,280,70,NULL,NULL,No,NULL,133,Cash,46,3.3,4.2
"2024-07-19 21:12:00",21:12:00,CNR5061694293,Success,CID441966,Mini,Kadugodi,"Frazer Town",252,110,NULL,NULL,No,NULL,348,Cash,14,4.9,4.6
"2024-07-16 22:36:00",22:36:00,CNR7769692189,"Canceled by Customer",CID430234,Bike,Chamarajpet,"JP Nagar",NULL,NULL,"AC is Not working",NULL,NULL,NULL,158,NULL,0,NULL,NULL
"2024-07-16 8:50:00",08:50:00,CNR9213615551,Success,CID169062,"Prime Sedan",Chamarajpet,Banashankari,112,90,NULL,NULL,No,NULL,241,UPI,13,4.2,3.3
"2024-07-04 7:54:00",07:54:00,CNR4546979143,Success,CID403672,"Prime Sedan",Malleshwaram,"Mysore Road",252,40,NULL,NULL,No,NULL,188,Cash,42,4.3,3.5
"2024-07-20 17:51:00",17:51:00,CNR4121196873,Success,CID806372,eBike,Koramangala,Hulimavu,161,145,NULL,NULL,No,NULL,163,Cash,17,4.8,4.3
"2024-07-11 21:48:00",21:48:00,CNR1046586372,"Driver Not Found",CID431189,"Prime Sedan",Koramangala,"RT Nagar",NULL,NULL,NULL,NULL,NULL,NULL,284,NULL,0,NULL,NULL
"2024-07-17 15:09:00",15:09:00,CNR1895661413,Success,CID780636,"Prime Sedan",Kammanahalli,Kadugodi,224,145,NULL,NULL,No,NULL,137,Cash,29,4.6,3.3
"2024-07-13 3:44:00",03:44:00,CNR7313891770,"Canceled by Driver",CID251874,"Prime Plus","Tumkur Road","Richmond Town",NULL,NULL,NULL,"More than permitted people in there",NULL,NULL,679,NULL,0,NULL,NULL
"2024-07-13 19:15:00",19:15:00,CNR9309562681,"Canceled by Customer",CID831557,Auto,Banashankari,"Magadi Road",NULL,NULL,"Driver is not moving towards pickup location",NULL,NULL,NULL,1165,NULL,0,NULL,NULL
"2024-07-07 4:54:00",04:54:00,CNR7727526174,Success,CID852696,"Prime Sedan",Rajajinagar,"MG Road",84,110,NULL,NULL,No,NULL,702,Cash,43,4.9,3
"2024-07-15 21:18:00",21:18:00,CNR6948473862,Success,CID237826,eBike,Hennur,"JP Nagar",168,45,NULL,NULL,No,NULL,497,Cash,21,3,3.7
"2024-07-11 17:35:00",17:35:00,CNR8406688353,"Canceled by Customer",CID910687,Bike,Kammanahalli,"Frazer Town",NULL,NULL,"Driver is not moving towards pickup location",NULL,NULL,NULL,210,NULL,0,NULL,NULL
"2024-07-17 23:27:00",23:27:00,CNR3982837523,Success,CID931787,Auto,Bellandur,Hennur,189,55,NULL,NULL,No,NULL,403,Cash,1,3.7,3.8
"2024-07-29 23:54:00",23:54:00,CNR7416089045,Success,CID533074,Auto,"Hosur Road",Jayanagar,224,100,NULL,NULL,No,NULL,442,Cash,19,3.4,4.8
"2024-07-21 7:23:00",07:23:00,CNR1830804397,Success,CID614861,Auto,"Sarjapur Road",Chamarajpet,217,145,NULL,NULL,No,NULL,385,UPI,18,5,3.8
"2024-07-18 0:42:00",00:42:00,CNR8502727214,"Canceled by Customer",CID681289,Mini,Yelahanka,Malleshwaram,NULL,NULL,"Change of plans",NULL,NULL,NULL,415,NULL,0,NULL,NULL
"2024-07-16 16:37:00",16:37:00,CNR7842036809,"Driver Not Found",CID601145,eBike,Kengeri,"Magadi Road",NULL,NULL,NULL,NULL,NULL,NULL,360,NULL,0,NULL,NULL
"2024-07-26 22:33:00",22:33:00,CNR7370531325,"Canceled by Customer",CID897741,"Prime SUV","BTM Layout","Hosur Road",NULL,NULL,"Driver asked to cancel",NULL,NULL,NULL,542,NULL,0,NULL,NULL
"2024-07-03 3:16:00",03:16:00,CNR6744468937,Success,CID292686,Auto,Whitefield,Koramangala,147,70,NULL,NULL,No,NULL,198,Cash,18,4.6,4.9
"2024-07-23 15:27:00",15:27:00,CNR7294261924,"Canceled by Driver",CID687737,"Prime Plus",Shivajinagar,Whitefield,NULL,NULL,NULL,"Customer was coughing/sick",NULL,NULL,382,NULL,0,NULL,NULL
"2024-07-27 9:10:00",09:10:00,CNR7748498528,Success,CID295569,"Prime Plus","HSR Layout",Yelahanka,105,85,NULL,NULL,No,NULL,555,UPI,13,4.5,3.4
"2024-07-20 7:39:00",07:39:00,CNR4094809148,Success,CID700482,Bike,"Tumkur Road","Langford Town",63,35,NULL,NULL,No,NULL,228,UPI,29,3.8,3.4
"2024-07-01 8:46:00",08:46:00,CNR4363880091,Success,CID722489,Bike,Vijayanagar,Koramangala,287,25,NULL,NULL,No,NULL,838,Cash,1,4.4,3.1
"2024-07-22 22:17:00",22:17:00,CNR1249652780,Success,CID154204,Mini,Devanahalli,Shantinagar,294,50,NULL,NULL,No,NULL,452,Cash,24,4.4,4.1
"2024-07-18 4:03:00",04:03:00,CNR2086362711,"Canceled by Customer",CID410344,Mini,"Sarjapur Road","Sarjapur Road",NULL,NULL,"Wrong Address",NULL,NULL,NULL,2400,NULL,0,NULL,NULL
"2024-07-28 12:41:00",12:41:00,CNR3797185879,"Driver Not Found",CID862253,Mini,"Tumkur Road","Ramamurthy Nagar",NULL,NULL,NULL,NULL,NULL,NULL,443,NULL,0,NULL,NULL
"2024-07-19 5:39:00",05:39:00,CNR5148782417,Success,CID997581,eBike,Peenya,Chamarajpet,154,135,NULL,NULL,No,NULL,473,"Debit Card",23,4.9,3.3
"2024-07-14 2:27:00",02:27:00,CNR6034115562,Success,CID520221,Mini,Ulsoor,Banashankari,266,105,NULL,NULL,No,NULL,2158,UPI,27,4.2,3.3
"2024-07-27 10:41:00",10:41:00,CNR1329624324,"Canceled by Customer",CID950202,"Prime Plus",Padmanabhanagar,"MG Road",NULL,NULL,"Driver asked to cancel",NULL,NULL,NULL,321,NULL,0,NULL,NULL
"2024-07-09 3:34:00",03:34:00,CNR5911180828,Success,CID853101,"Prime Plus","Rajarajeshwari Nagar","BTM Layout",308,35,NULL,NULL,No,NULL,265,Cash,39,4,5
"2024-07-28 18:56:00",18:56:00,CNR7001907347,Success,CID577318,eBike,"Cox Town",Chickpet,245,65,NULL,NULL,No,NULL,253,Cash,27,3.4,4.8
"2024-07-14 20:11:00",20:11:00,CNR3423444261,"Driver Not Found",CID690409,Auto,Vijayanagar,Yelahanka,NULL,NULL,NULL,NULL,NULL,NULL,362,NULL,0,NULL,NULL
"2024-07-26 9:31:00",09:31:00,CNR6223698678,"Canceled by Customer",CID452826,"Prime Plus",Chickpet,"Frazer Town",NULL,NULL,"AC is Not working",NULL,NULL,NULL,310,NULL,0,NULL,NULL
"2024-07-21 4:00:00",04:00:00,CNR5624695782,"Canceled by Driver",CID505026,Bike,Padmanabhanagar,"Rajarajeshwari Nagar",NULL,NULL,NULL,"Customer was coughing/sick",NULL,NULL,459,NULL,0,NULL,NULL
"2024-07-25 13:31:00",13:31:00,CNR7554552023,Success,CID251052,"Prime Plus",Chamarajpet,"Ramamurthy Nagar",133,40,NULL,NULL,No,NULL,425,UPI,7,5,3.5
